Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Max Temp,Min Temp,Humidity Min,Humidity Max,Humidity Range
285,3.438596491,Sherpur,Kharif 2,27.5,72.5,Patal,Aug,Sep  to  Jan,Jan  to Mar,35,20.0,60,85,25
169,3.698224852,Sirajganj,Kharif 2,27.5,72.5,Patal,Aug,Sep  to  Jan,Jan  to Mar,35,20.0,60,85,25
6,2.333333333,Sunamganj,Kharif 2,27.5,72.5,Patal,Aug,Sep  to  Jan,Jan  to Mar,35,20.0,60,85,25
26,1.576923077,Sylhet,Kharif 2,27.5,72.5,Patal,Aug,Sep  to  Jan,Jan  to Mar,35,20.0,60,85,25
296,3.084459459,Tangail,Kharif 2,27.5,72.5,Patal,Aug,Sep  to  Jan,Jan  to Mar,35,20.0,60,85,25
664,2.042168675,Thakurgaon,Kharif 2,27.5,72.5,Patal,Aug,Sep  to  Jan,Jan  to Mar,35,20.0,60,85,25
46,1.326086957,Bagerhat,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
1541,4.063595068,Bandarban,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
82,1.646341463,Barguna,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
28,1.607142857,Barishal,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
53,1.924528302,Bhola,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
6,3.0,Bogura,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
36,1.388888889,Brahmanbaria,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
5,1.2,Chandpur,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
2122,3.885485391,Chattogram,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
328,6.463414634,CoxsBazar,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
32,3.46875,Cumilla,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
20,2.6,Feni,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
2867,3.705615626,Gazipur,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
467,3.406852248,Habiganj,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
101,2.910891089,Jamalpur,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
107,3.485981308,Jashore,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
1,2.0,Jhenaidah,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
2133,3.953117675,Khagrachari,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
17,3.470588235,Khulna,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
10,4.8,Kishoreganj,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
24,3.958333333,Kurigram,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
28,2.714285714,Lakshmipur,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
10,2.1,Lalmonirhat,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
1099,5.700636943,Moulvibazar,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
739,8.765899865,Mymensingh,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
12,4.5,Narayanganj,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
273,4.652014652,Narsingdi,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
34,4.823529412,Netrokona,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
9,6.222222222,Nilphamari,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
23,1.217391304,Noakhali,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
17,2.588235294,Panchagar,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
130,2.569230769,Patuakhali,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
36,2.472222222,Pirojpur,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
3314,7.592033796,Rangamati,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
46,2.086956522,Rangpur,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
24,2.75,Satkhira,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
45,5.777777778,Sherpur,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
32,2.75,Sunamganj,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
340,3.047058824,Sylhet,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
17992,7.102879057,Tangail,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
17,2.117647059,Thakurgaon,Kharif 2,26.5,75.0,Pineapple,Sep,Sep  to May,Jun to  Aug,35,18.0,70,80,10
459,2.851851852,Bagerhat,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
192,1.671875,Bandarban,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
116,2.422413793,Barguna,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
681,2.720998532,Barishal,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
521,2.775431862,Bhola,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
273,3.139194139,Bogura,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
626,4.083067093,Brahmanbaria,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
268,2.320895522,Chandpur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
189,2.714285714,Chapai Nawabganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
824,3.858009709,Chattogram,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
751,2.952063915,Chuadanga,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
104,1.961538462,CoxsBazar,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
936,3.003205128,Cumilla,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
914,2.214442013,Dhaka,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
562,3.224199288,Dinajpur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
564,2.25177305,Faridpur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
145,1.875862069,Feni,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
254,2.035433071,Gaibandha,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
399,2.127819549,Gazipur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
403,5.76426799,Gopalganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
109,4.018348624,Habiganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
415,2.708433735,Jamalpur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
1063,5.380997178,Jashore,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
454,2.625550661,Jhallokati,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
742,6.080862534,Jhenaidah,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
157,4.299363057,Joypurhat,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
457,1.934354486,Khagrachari,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
408,3.600490196,Khulna,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
293,3.122866894,Kishoreganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
180,2.877777778,Kurigram,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
664,7.682228916,Kushtia,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
246,1.963414634,Lakshmipur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
275,2.265454545,Lalmonirhat,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
175,3.508571429,Madaripur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
228,4.938596491,Magura,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
435,2.834482759,Manikganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
358,11.09776536,Meherpur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
167,2.550898204,Moulvibazar,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
393,1.590330789,Munshiganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
991,3.144298688,Mymensingh,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
366,4.265027322,Naogaon,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
309,6.368932039,Narail,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
679,2.459499264,Narayanganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
177,2.971751412,Narsingdi,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
343,3.903790087,Natore,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
243,4.905349794,Netrokona,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
312,3.871794872,Nilphamari,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
474,1.305907173,Noakhali,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
844,4.356635071,Pabna,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
311,2.610932476,Panchagar,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
166,2.530120482,Patuakhali,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
268,2.182835821,Pirojpur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
577,6.405545927,Rajbari,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
682,4.54398827,Rajshahi,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
466,1.673819742,Rangamati,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
418,2.227272727,Rangpur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
861,4.178861789,Satkhira,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
239,4.041841004,Shariatpur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
367,4.081743869,Sherpur,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
270,5.47037037,Sirajganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
166,3.36746988,Sunamganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
115,1.634782609,Sylhet,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
914,2.915754923,Tangail,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
318,3.022012579,Thakurgaon,Kharif 2,21.0,70.0,Puishak,Aug,Sep  to  Jan,Feb,30,12.0,65,75,10
565,3.408849558,Bagerhat,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
356,2.629213483,Bandarban,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
224,3.053571429,Barguna,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
761,3.494086728,Barishal,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
513,6.966861598,Bhola,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
697,3.901004304,Bogura,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
415,3.122891566,Brahmanbaria,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
684,4.875730994,Chandpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
346,3.315028902,Chapai Nawabganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
2067,4.892114175,Chattogram,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
1788,6.016778523,Chuadanga,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
218,4.775229358,CoxsBazar,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
2089,4.973192915,Cumilla,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
855,8.022222222,Dhaka,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
614,3.892508143,Dinajpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
466,3.379828326,Faridpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
459,2.488017429,Feni,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
575,3.56,Gaibandha,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
355,2.363380282,Gazipur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
793,5.253467844,Gopalganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
373,5.016085791,Habiganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
925,4.0,Jamalpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
1652,6.137409201,Jashore,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
509,6.243614931,Jhallokati,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
1185,5.974683544,Jhenaidah,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
252,4.817460317,Joypurhat,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
811,3.532675709,Khagrachari,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
732,3.023224044,Khulna,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
768,6.764322917,Kishoreganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
480,4.602083333,Kurigram,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
710,7.438028169,Kushtia,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
935,2.231016043,Lakshmipur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
279,3.064516129,Lalmonirhat,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
547,4.736745887,Madaripur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
253,5.4743083,Magura,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
835,7.141317365,Manikganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
183,8.371584699,Meherpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
470,4.9,Moulvibazar,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
470,5.582978723,Munshiganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
871,7.977037887,Mymensingh,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
525,4.036190476,Naogaon,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
359,5.161559889,Narail,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
325,4.532307692,Narayanganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
417,3.997601918,Narsingdi,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
481,3.276507277,Natore,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
444,6.578828829,Netrokona,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
623,5.974317817,Nilphamari,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
1258,4.392686804,Noakhali,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
647,3.72488408,Pabna,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
334,6.796407186,Panchagar,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
310,3.958064516,Patuakhali,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
681,2.881057269,Pirojpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
569,4.725834798,Rajbari,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
1112,7.850719424,Rajshahi,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
635,2.759055118,Rangamati,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
914,4.479212254,Rangpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
835,5.361676647,Satkhira,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
361,8.739612188,Shariatpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
284,5.144366197,Sherpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
506,3.903162055,Sirajganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
633,4.823064771,Sunamganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
1437,3.288100209,Sylhet,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
1288,5.22826087,Tangail,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
817,3.793145655,Thakurgaon,Rabi,20.0,60.0,Pumpkin,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,50,70,20
721,5.140083218,Bagerhat,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
665,3.076691729,Bandarban,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
340,4.791176471,Barguna,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
827,2.828295042,Barishal,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
780,2.925641026,Bhola,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
2447,4.17041275,Bogura,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1067,6.321462043,Brahmanbaria,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
970,5.543298969,Chandpur,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
408,3.495098039,Chapai Nawabganj,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
2892,4.860650069,Chattogram,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1057,4.153263955,Chuadanga,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
822,5.307785888,CoxsBazar,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1365,4.973626374,Cumilla,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1059,7.805476865,Dhaka,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1331,3.336589031,Dinajpur,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
598,4.60367893,Faridpur,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
432,3.046296296,Feni,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
802,3.961346633,Gaibandha,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
898,4.334075724,Gazipur,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
386,5.89119171,Gopalganj,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1037,7.462873674,Habiganj,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
2379,4.088272383,Jamalpur,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1998,4.068568569,Jashore,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
274,1.733576642,Jhallokati,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1313,5.04950495,Jhenaidah,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
504,4.607142857,Joypurhat,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1570,3.065605096,Khagrachari,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
519,3.759152216,Khulna,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1204,5.664451827,Kishoreganj,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1103,4.192203083,Kurigram,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
1002,6.052894212,Kushtia,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
751,2.507323569,Lakshmipur,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
685,4.386861314,Lalmonirhat,Kharif 2,16.0,85.0,Radish,Oct,Nov   to   Feb,Mar,22,10.0,75,95,20
